PACKET_COUNT,TEAM_ID,MISSION_TIME,MODE,STATE,ALTITUDE,TEMPERATURE,PRESSURE,VOLTAGE,CURRENT,GYRO_R,GYRO_P,GYRO_Y,ACCEL_R,ACCEL_P,ACCEL_Y,HEADING,GPS_TIME,GPS_ALTITUDE,GPS_LATITUDE,GPS_LONGITUDE,GPS_SATS,CMD_ECHO,MAX_ALTITUDE,CONTAINER_RELEASED,PAYLOAD_RELEASED,PARAGLIDER_ACTIVE,TARGET_LATITUDE,TARGET_LONGITUDE,CAM_DIRECTION
104,00:02:43,163,F,LANDED,34.6,27.0,100.9,4.1,0.0,4.8,-1.1,5.4,-2.9,0.9,-10.4,23.1,00:00:00,0.000000,0.000000,0.000000,0,DROP!!!,37.8,TRUE,TRUE,FALSE,0.0,0.0,0.0
105,00:02:44,164,F,LANDED,34.5,27.1,100.9,4.1,0.1,0.8,-4.4,28.4,-2.3,1.5,-9.0,30.1,00:00:00,0.000000,0.000000,0.000000,0,DROP!!!,37.8,TRUE,TRUE,FALSE,0.0,0.0,0.0
106,00:02:45,165,F,LANDED,34.8,27.2,100.9,4.1,0.1,-1.6,0.9,-1.0,-1.9,1.8,-9.4,47.3,00:00:00,0.000000,0.000000,0.000000,0,DROP!!!,37.8,TRUE,TRUE,FALSE,0.0,0.0,0.0
107,00:02:46,166,F,LANDED,35.3,27.0,100.9,4.1,0.1,-6.0,2.2,-2.4,-1.6,2.1,-9.3,47.0,00:00:00,0.000000,0.000000,0.000000,0,DROP!!!,37.8,TRUE,TRUE,FALSE,0.0,0.0,0.0
108,00:02:47,167,F,LANDED,35.3,26.9,100.9,4.1,0.1,2.4,-6.2,-6.1,0.1,2.6,-9.4,47.2,00:00:00,0.000000,0.000000,0.000000,0,DROP!!!,37.8,TRUE,TRUE,FALSE,0.0,0.0,0.0
109,00:02:48,168,F,LANDED,34.2,27.0,100.9,4.1,0.1,14.6,3.4,2.1,-6.9,1.4,-6.3,211.1,00:00:00,0.000000,0.000000,0.000000,0,DROP!!!,37.8,TRUE,TRUE,FALSE,0.0,0.0,0.0
110,00:02:49,169,F,LANDED,35.8,27.1,100.9,4.1,0.1,31.1,-31.6,23.6,-7.0,1.9,-7.3,236.2,00:00:00,0.000000,0.000000,0.000000,0,DROP!!!,37.8,TRUE,TRUE,FALSE,0.0,0.0,0.0
111,00:02:50,170,F,LANDED,34.8,27.1,100.9,4.1,0.1,3.1,-20.4,-2.5,-8.2,4.2,-4.8,249.9,00:00:00,0.000000,0.000000,0.000000,0,DROP!!!,37.8,TRUE,TRUE,FALSE,0.0,0.0,0.0
112,00:02:51,171,F,LANDED,34.3,27.2,100.9,4.1,0.0,-27.3,-11.2,-24.9,-8.8,0.3,-9.1,246.9,00:00:00,0.000000,0.000000,0.000000,0,DROP!!!,37.8,TRUE,TRUE,FALSE,0.0,0.0,0.0
113,00:02:52,172,F,LANDED,35.4,27.3,100.9,4.1,0.1,-6.2,-0.7,-0.4,-8.2,4.0,-2.8,234.1,00:00:00,0.000000,0.000000,0.000000,0,DROP!!!,37.8,TRUE,TRUE,FALSE,0.0,0.0,0.0
114,00:02:53,173,F,LANDED,36.2,27.2,100.9,4.1,0.1,-22.9,4.5,-13.1,-8.7,4.5,-2.6,230.9,00:00:00,0.000000,0.000000,0.000000,0,DROP!!!,37.8,TRUE,TRUE,FALSE,0.0,0.0,0.0
115,00:02:54,174,F,LANDED,35.1,27.3,100.9,4.1,0.1,-1.9,-0.6,-4.4,-8.0,3.6,-3.0,231.4,00:00:00,0.000000,0.000000,0.000000,0,DROP!!!,37.8,TRUE,TRUE,FALSE,0.0,0.0,0.0
116,00:02:55,175,F,LANDED,36.8,27.3,100.9,4.1,0.1,3.8,-2.5,-1.7,-8.3,3.4,-3.3,229.7,00:00:00,0.000000,0.000000,0.000000,0,DROP!!!,37.8,TRUE,TRUE,FALSE,0.0,0.0,0.0
117,00:02:56,176,F,LANDED,36.2,27.3,100.9,4.1,0.1,-0.9,1.3,0.9,-8.6,3.3,-3.3,229.2,00:00:00,0.000000,0.000000,0.000000,0,DROP!!!,37.8,TRUE,TRUE,FALSE,0.0,0.0,0.0
118,00:02:57,177,F,LANDED,36.7,27.3,100.9,4.1,0.1,1.4,1.6,1.0,-8.5,3.5,-3.3,228.8,00:00:00,0.000000,0.000000,0.000000,0,DROP!!!,37.8,TRUE,TRUE,FALSE,0.0,0.0,0.0
119,00:02:58,178,F,LANDED,36.2,27.2,100.9,4.1,0.1,-0.6,-0.1,0.1,-8.4,3.1,-3.3,228.6,00:00:00,0.000000,0.000000,0.000000,0,DROP!!!,37.8,TRUE,TRUE,FALSE,0.0,0.0,0.0
120,00:02:59,179,F,LANDED,35.8,27.3,100.9,4.1,0.1,4.4,-1.0,-0.6,-8.3,2.7,-3.1,230.3,00:00:00,0.000000,0.000000,0.000000,0,DROP!!!,37.8,TRUE,TRUE,FALSE,0.0,0.0,0.0
121,00:03:00,180,F,LANDED,36.5,27.3,100.9,4.1,0.1,4.8,-0.1,-2.6,-8.7,3.1,-3.3,230.7,00:00:00,0.000000,0.000000,0.000000,0,DROP!!!,37.8,TRUE,TRUE,FALSE,0.0,0.0,0.0
122,00:03:01,181,F,LANDED,36.0,27.3,100.9,4.1,0.1,-2.5,-5.8,-1.2,-8.4,3.2,-3.4,231.9,00:00:00,0.000000,0.000000,0.000000,0,DROP!!!,37.8,TRUE,TRUE,FALSE,0.0,0.0,0.0
123,00:03:02,182,F,LANDED,34.1,27.3,100.9,4.1,0.1,0.3,-1.4,-1.8,-8.9,2.5,-2.4,232.9,00:00:00,0.000000,0.000000,0.000000,0,DROP!!!,37.8,TRUE,TRUE,FALSE,0.0,0.0,0.0
124,00:03:03,183,F,LANDED,35.9,27.5,100.9,4.1,0.1,5.4,-1.2,-2.1,-8.5,4.4,-2.8,232.5,00:00:00,0.000000,0.000000,0.000000,0,DROP!!!,37.8,TRUE,TRUE,FALSE,0.0,0.0,0.0
125,00:03:04,184,F,LANDED,35.3,27.6,100.9,4.1,0.1,-3.1,-2.9,-5.1,-8.7,4.7,-2.7,235.1,00:00:00,0.000000,0.000000,0.000000,0,DROP!!!,37.8,TRUE,TRUE,FALSE,0.0,0.0,0.0
126,00:03:05,185,F,LANDED,35.7,27.6,100.9,4.1,0.1,8.2,-1.4,-3.1,-8.7,3.9,-1.9,227.8,00:00:00,0.000000,0.000000,0.000000,0,DROP!!!,37.8,TRUE,TRUE,FALSE,0.0,0.0,0.0
127,00:03:06,186,F,LANDED,36.0,27.7,100.9,4.1,0.1,1.9,0.3,-1.1,-8.7,3.9,-1.7,228.4,00:00:00,0.000000,0.000000,0.000000,0,DROP!!!,37.8,TRUE,TRUE,FALSE,0.0,0.0,0.0
128,00:03:07,187,F,LANDED,33.6,27.8,100.9,4.1,0.1,1.2,0.8,-0.3,-8.6,3.8,-1.8,228.8,00:00:00,0.000000,0.000000,0.000000,0,DROP!!!,37.8,TRUE,TRUE,FALSE,0.0,0.0,0.0
129,00:03:08,188,F,LANDED,35.2,27.8,100.9,4.1,0.0,-0.8,-0.4,-1.4,-8.7,3.9,-1.8,228.9,00:00:00,0.000000,0.000000,0.000000,0,DROP!!!,37.8,TRUE,TRUE,FALSE,0.0,0.0,0.0
130,00:03:09,189,F,LANDED,36.4,27.9,100.9,4.1,0.1,-0.8,-0.8,-0.8,-8.8,3.8,-1.8,228.6,00:00:00,0.000000,0.000000,0.000000,0,DROP!!!,37.8,TRUE,TRUE,FALSE,0.0,0.0,0.0
131,00:03:10,190,F,LANDED,36.3,27.9,100.9,4.1,0.1,1.4,-0.1,0.0,-8.7,3.8,-1.6,228.0,00:00:00,0.000000,0.000000,0.000000,0,DROP!!!,37.8,TRUE,TRUE,FALSE,0.0,0.0,0.0
132,00:03:11,191,F,LANDED,35.6,28.1,100.9,4.1,0.1,1.5,0.4,-0.2,-8.7,3.7,-1.6,228.4,00:00:00,0.000000,0.000000,0.000000,0,DROP!!!,37.8,TRUE,TRUE,FALSE,0.0,0.0,0.0
133,00:03:12,192,F,LANDED,34.3,28.2,100.9,4.1,0.1,0.9,-2.2,-0.9,-8.5,3.7,-1.4,228.7,00:00:00,0.000000,0.000000,0.000000,0,DROP!!!,37.8,TRUE,TRUE,FALSE,0.0,0.0,0.0
134,00:03:13,193,F,LANDED,36.0,28.2,100.9,4.1,0.1,-1.6,-4.0,3.1,-8.6,4.1,-0.9,228.6,00:00:00,0.000000,0.000000,0.000000,0,DROP!!!,37.8,TRUE,TRUE,FALSE,0.0,0.0,0.0
135,00:03:14,194,F,LANDED,35.6,28.2,100.9,4.1,0.1,0.1,-1.2,1.6,-8.6,4.5,-0.6,228.8,00:00:00,0.000000,0.000000,0.000000,0,DROP!!!,37.8,TRUE,TRUE,FALSE,0.0,0.0,0.0
136,00:03:15,195,F,LANDED,35.1,28.3,100.9,4.1,0.1,-0.7,-0.9,-0.5,-8.6,4.6,-0.6,228.6,00:00:00,0.000000,0.000000,0.000000,0,DROP!!!,37.8,TRUE,TRUE,FALSE,0.0,0.0,0.0
137,00:03:16,196,F,LANDED,35.1,28.4,100.9,4.1,0.1,-0.2,-0.2,-0.2,-8.6,4.5,-0.5,228.6,00:00:00,0.000000,0.000000,0.000000,0,DROP!!!,37.8,TRUE,TRUE,FALSE,0.0,0.0,0.0
138,00:00:01,1,F,LAUNCH_PAD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:00:00,0.000000,0.000000,0.000000,0,N/A,0.0,FALSE,FALSE,FALSE,0.0,0.0,0.0
139,00:00:02,2,F,LAUNCH_PAD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:00:00,0.000000,0.000000,0.000000,0,N/A,0.0,FALSE,FALSE,FALSE,0.0,0.0,0.0
140,00:00:03,3,F,LAUNCH_PAD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:00:00,0.000000,0.000000,0.000000,0,N/A,0.0,FALSE,FALSE,FALSE,0.0,0.0,0.0
141,00:00:04,4,F,LAUNCH_PAD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:00:00,0.000000,0.000000,0.000000,0,N/A,0.0,FALSE,FALSE,FALSE,0.0,0.0,0.0
142,00:00:05,5,F,LAUNCH_PAD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:00:00,0.000000,0.000000,0.000000,0,N/A,0.0,FALSE,FALSE,FALSE,0.0,0.0,0.0
143,00:00:06,6,F,LAUNCH_PAD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:00:00,0.000000,0.000000,0.000000,0,N/A,0.0,FALSE,FALSE,FALSE,0.0,0.0,0.0
144,00:00:07,7,F,LAUNCH_PAD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:00:00,0.000000,0.000000,0.000000,0,N/A,0.0,FALSE,FALSE,FALSE,0.0,0.0,0.0
145,00:00:08,8,F,LAUNCH_PAD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:00:00,0.000000,0.000000,0.000000,0,N/A,0.0,FALSE,FALSE,FALSE,0.0,0.0,0.0
146,00:00:09,9,F,LAUNCH_PAD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:00:00,0.000000,0.000000,0.000000,0,N/A,0.0,FALSE,FALSE,FALSE,0.0,0.0,0.0
147,00:00:10,10,F,LAUNCH_PAD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:00:00,0.000000,0.000000,0.000000,0,N/A,0.0,FALSE,FALSE,FALSE,0.0,0.0,0.0
148,00:00:11,11,F,LAUNCH_PAD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:00:00,0.000000,0.000000,0.000000,0,N/A,0.0,FALSE,FALSE,FALSE,0.0,0.0,0.0
149,00:00:12,12,F,LAUNCH_PAD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:00:00,0.000000,0.000000,0.000000,0,N/A,0.0,FALSE,FALSE,FALSE,0.0,0.0,0.0
150,00:00:13,13,F,LAUNCH_PAD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:00:00,0.000000,0.000000,0.000000,0,N/A,0.0,FALSE,FALSE,FALSE,0.0,0.0,0.0
151,00:00:14,14,F,LAUNCH_PAD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:00:00,0.000000,0.000000,0.000000,0,N/A,0.0,FALSE,FALSE,FALSE,0.0,0.0,0.0
152,00:00:15,15,F,LAUNCH_PAD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:00:00,0.000000,0.000000,0.000000,0,N/A,0.0,FALSE,FALSE,FALSE,0.0,0.0,0.0
153,00:00:16,16,F,LAUNCH_PAD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:00:00,0.000000,0.000000,0.000000,0,N/A,0.0,FALSE,FALSE,FALSE,0.0,0.0,0.0
154,00:00:17,17,F,LAUNCH_PAD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:00:00,0.000000,0.000000,0.000000,0,N/A,0.0,FALSE,FALSE,FALSE,0.0,0.0,0.0
155,00:00:18,18,F,LAUNCH_PAD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:00:00,0.000000,0.000000,0.000000,0,N/A,0.0,FALSE,FALSE,FALSE,0.0,0.0,0.0
156,00:00:19,19,F,LAUNCH_PAD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:00:00,0.000000,0.000000,0.000000,0,N/A,0.0,FALSE,FALSE,FALSE,0.0,0.0,0.0
157,00:00:20,20,F,LAUNCH_PAD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:00:00,0.000000,0.000000,0.000000,0,N/A,0.0,FALSE,FALSE,FALSE,0.0,0.0,0.0
158,00:00:21,21,F,LAUNCH_PAD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:00:00,0.000000,0.000000,0.000000,0,N/A,0.0,FALSE,FALSE,FALSE,0.0,0.0,0.0
159,00:00:22,22,F,LAUNCH_PAD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:00:00,0.000000,0.000000,0.000000,0,N/A,0.0,FALSE,FALSE,FALSE,0.0,0.0,0.0
160,00:00:23,23,F,LAUNCH_PAD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:00:00,0.000000,0.000000,0.000000,0,N/A,0.0,FALSE,FALSE,FALSE,0.0,0.0,0.0
161,00:00:24,24,F,LAUNCH_PAD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:00:00,0.000000,0.000000,0.000000,0,N/A,0.0,FALSE,FALSE,FALSE,0.0,0.0,0.0
162,00:00:25,25,F,LAUNCH_PAD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:00:00,0.000000,0.000000,0.000000,0,N/A,0.0,FALSE,FALSE,FALSE,0.0,0.0,0.0
163,00:00:26,26,F,LAUNCH_PAD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:00:00,0.000000,0.000000,0.000000,0,N/A,0.0,FALSE,FALSE,FALSE,0.0,0.0,0.0
164,00:00:27,27,F,LAUNCH_PAD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:00:00,0.000000,0.000000,0.000000,0,N/A,0.0,FALSE,FALSE,FALSE,0.0,0.0,0.0
165,00:00:28,28,F,LAUNCH_PAD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:00:00,0.000000,0.000000,0.000000,0,N/A,0.0,FALSE,FALSE,FALSE,0.0,0.0,0.0
166,00:00:29,29,F,LAUNCH_PAD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:00:00,0.000000,0.000000,0.000000,0,N/A,0.0,FALSE,FALSE,FALSE,0.0,0.0,0.0
167,00:00:01,1,F,LAUNCH_PAD,-0.8,27.9,100.9,4.1,0.1,-12.2,-89.3,18.1,-7.8,3.2,3.1,0.9,23:59:52,0.000000,0.000000,0.000000,0,N/A,0.0,FALSE,FALSE,FALSE,0.0,0.0,0.0
168,00:00:02,2,F,LAUNCH_PAD,-1.1,28.0,100.9,4.1,0.1,-3.9,-10.6,-14.3,-6.1,1.3,6.2,10.8,23:59:53,0.000000,0.000000,0.000000,0,N/A,0.0,FALSE,FALSE,FALSE,0.0,0.0,0.0
169,00:00:03,3,F,LAUNCH_PAD,-0.5,28.0,100.9,4.1,0.1,4.1,13.3,-41.2,-6.1,1.0,7.4,11.8,23:59:54,0.000000,0.000000,0.000000,0,N/A,0.0,FALSE,FALSE,FALSE,0.0,0.0,0.0
170,00:00:04,4,F,LAUNCH_PAD,-0.4,27.9,100.9,4.1,0.1,-48.6,2.6,-16.2,-7.8,1.0,4.4,49.5,23:59:55,0.000000,0.000000,0.000000,0,N/A,0.0,FALSE,FALSE,FALSE,0.0,0.0,0.0
171,00:00:05,5,F,LAUNCH_PAD,-0.6,27.9,100.9,4.1,0.1,-79.0,5.1,-18.9,-7.4,1.5,3.7,264.4,23:59:56,0.000000,0.000000,0.000000,0,N/A,0.0,FALSE,FALSE,FALSE,0.0,0.0,0.0
172,00:00:06,6,F,LAUNCH_PAD,-1.4,27.9,100.9,4.1,0.1,-22.2,2.7,0.3,-10.2,0.6,-0.5,208.3,23:59:57,0.000000,0.000000,0.000000,0,N/A,0.0,FALSE,FALSE,FALSE,0.0,0.0,0.0
173,00:00:07,7,F,LAUNCH_PAD,-0.4,27.9,100.9,4.1,0.1,-0.0,-3.4,-3.0,-9.7,0.4,-1.0,207.6,23:59:58,0.000000,0.000000,0.000000,0,N/A,0.0,FALSE,FALSE,FALSE,0.0,0.0,0.0
174,00:00:08,8,F,LAUNCH_PAD,-0.7,27.9,100.9,4.1,0.1,0.9,1.7,1.1,-9.6,0.4,-0.8,207.1,23:59:59,0.000000,0.000000,0.000000,0,N/A,0.0,FALSE,FALSE,FALSE,0.0,0.0,0.0
175,00:00:09,9,F,LAUNCH_PAD,-0.8,27.9,100.9,4.1,0.1,-0.8,-1.1,-0.8,-9.7,0.4,-0.8,206.2,00:00:00,0.000000,0.000000,0.000000,0,DROP!!!,0.0,FALSE,FALSE,FALSE,0.0,0.0,0.0
176,00:00:10,10,F,LAUNCH_PAD,-0.2,27.9,100.9,4.1,0.1,-2.6,-0.8,-0.2,-9.7,0.4,-0.8,205.9,00:00:01,0.000000,0.000000,0.000000,0,DROP!!!,0.0,FALSE,FALSE,FALSE,0.0,0.0,0.0
177,00:00:11,11,F,LAUNCH_PAD,-0.6,27.8,100.9,4.1,0.1,-29.4,14.4,-2.9,-8.7,1.4,-0.1,172.8,00:00:02,0.000000,0.000000,0.000000,0,DROP!!!,0.0,FALSE,FALSE,FALSE,0.0,0.0,0.0
178,00:00:12,12,F,LAUNCH_PAD,-0.9,27.8,100.9,4.0,0.4,-12.0,14.1,4.4,-2.4,-0.5,-1.4,163.4,00:00:03,0.000000,0.000000,0.000000,0,DROP!!!,0.0,TRUE,FALSE,TRUE,0.0,0.0,0.0
179,00:00:13,13,F,LAUNCH_PAD,-0.5,27.8,100.9,4.0,0.4,20.3,11.2,-0.6,-9.2,-0.4,-0.6,156.9,00:00:04,0.000000,0.000000,0.000000,0,DROP!!!,0.0,TRUE,FALSE,TRUE,0.0,0.0,0.0
180,00:00:14,14,F,LAUNCH_PAD,-0.9,27.8,100.9,4.0,0.4,4.1,13.2,6.3,-9.3,-0.1,-0.3,176.9,00:00:05,0.000000,0.000000,0.000000,0,DROP!!!,0.0,TRUE,FALSE,TRUE,0.0,0.0,0.0
181,00:00:15,15,F,LAUNCH_PAD,-0.2,27.8,100.9,4.0,0.3,-4.2,1.4,-6.8,-9.6,0.1,-0.5,171.9,00:00:06,0.000000,0.000000,0.000000,0,DROP!!!,0.0,TRUE,FALSE,TRUE,0.0,0.0,0.0
182,00:00:16,16,F,LAUNCH_PAD,0.6,27.9,100.9,4.0,0.4,69.0,-4.9,10.4,-9.6,0.6,-1.5,211.2,00:00:07,0.000000,0.000000,0.000000,0,DROP!!!,0.9,TRUE,FALSE,TRUE,0.0,0.0,0.0
183,00:00:17,17,F,LAUNCH_PAD,-0.3,27.9,100.9,4.1,0.3,80.2,-6.4,0.8,-10.2,0.1,-1.6,270.5,00:00:08,0.000000,0.000000,0.000000,0,DROP!!!,0.9,TRUE,FALSE,TRUE,0.0,0.0,0.0
184,00:00:18,18,F,LAUNCH_PAD,-0.6,27.9,100.9,4.0,0.3,65.6,-9.6,2.8,-10.0,0.6,-1.1,354.2,00:00:09,0.000000,0.000000,0.000000,0,DROP!!!,0.9,TRUE,FALSE,TRUE,0.0,0.0,0.0
185,00:00:19,19,F,LAUNCH_PAD,-0.3,27.9,100.9,4.0,0.3,-5.6,-2.6,0.8,-9.6,0.5,-1.4,50.1,00:00:10,0.000000,0.000000,0.000000,0,DROP!!!,0.9,TRUE,FALSE,TRUE,0.0,0.0,0.0
186,00:00:20,20,F,LAUNCH_PAD,-0.7,27.9,100.9,4.0,0.4,-85.2,7.7,0.1,-9.4,0.2,-1.1,347.3,00:00:11,0.000000,0.000000,0.000000,0,DROP!!!,0.9,TRUE,FALSE,TRUE,0.0,0.0,0.0
187,00:00:21,21,F,LAUNCH_PAD,-0.8,28.0,100.9,4.0,0.3,85.8,-4.6,2.0,-9.8,0.0,-1.2,342.2,00:00:12,0.000000,0.000000,0.000000,0,DROP!!!,0.9,TRUE,FALSE,TRUE,0.0,0.0,0.0
188,00:00:22,22,F,LAUNCH_PAD,-0.7,27.9,100.9,4.0,0.3,17.8,-1.6,0.1,-9.6,0.6,-1.4,57.8,00:00:13,0.000000,0.000000,0.000000,0,DROP!!!,0.9,TRUE,FALSE,TRUE,0.0,0.0,0.0
189,00:00:23,23,F,LAUNCH_PAD,-0.4,27.9,100.9,4.0,0.3,-89.8,4.6,-0.6,-9.6,0.2,-1.4,359.4,00:00:14,0.000000,0.000000,0.000000,0,DROP!!!,0.9,TRUE,FALSE,TRUE,0.0,0.0,0.0
190,00:00:24,24,F,LAUNCH_PAD,-0.2,28.0,100.9,4.1,0.3,-95.9,-18.3,-17.6,-9.5,-1.0,-0.5,292.8,00:00:15,0.000000,0.000000,0.000000,0,DROP!!!,0.9,TRUE,FALSE,TRUE,0.0,0.0,0.0
191,00:00:25,25,F,LAUNCH_PAD,0.4,28.0,100.9,4.1,0.3,-43.6,-16.2,22.1,-9.4,-0.9,0.4,188.0,00:00:17,0.000000,0.000000,0.000000,0,DROP!!!,1.2,TRUE,FALSE,TRUE,0.0,0.0,0.0
192,00:00:26,26,F,LAUNCH_PAD,-1.1,28.0,100.9,4.0,0.3,-33.9,-4.7,-8.2,-9.6,1.0,1.5,131.9,00:00:18,0.000000,0.000000,0.000000,0,DROP!!!,1.2,TRUE,FALSE,TRUE,0.0,0.0,0.0
193,00:00:27,27,F,LAUNCH_PAD,-0.5,28.0,100.9,4.0,0.3,-37.4,-4.5,12.0,-10.1,1.4,1.5,118.8,00:00:19,0.000000,0.000000,0.000000,0,DROP!!!,1.2,TRUE,FALSE,TRUE,0.0,0.0,0.0
194,00:00:01,1,F,LAUNCH_PAD,0.8,27.7,100.9,4.1,0.1,-4.1,7.5,0.7,-9.3,0.3,-0.7,3.9,23:59:49,0.000000,0.000000,0.000000,0,N/A,0.8,FALSE,FALSE,FALSE,0.0,0.0,0.0
195,00:00:02,2,F,LAUNCH_PAD,0.5,27.7,100.9,4.1,0.1,-0.8,2.2,0.1,-9.5,0.3,-0.7,3.3,23:59:50,0.000000,0.000000,0.000000,0,N/A,0.8,FALSE,FALSE,FALSE,0.0,0.0,0.0
196,00:00:03,3,F,LAUNCH_PAD,0.6,27.7,100.9,4.1,0.1,-31.1,3.4,-7.6,-9.5,0.4,-0.8,356.7,23:59:51,0.000000,0.000000,0.000000,0,N/A,0.8,FALSE,FALSE,FALSE,0.0,0.0,0.0
197,00:00:04,4,F,LAUNCH_PAD,0.5,27.7,100.9,4.1,0.1,1.1,2.2,1.8,-9.4,0.1,-0.7,356.8,23:59:52,0.000000,0.000000,0.000000,0,N/A,0.8,FALSE,FALSE,FALSE,0.0,0.0,0.0
198,00:00:05,5,F,LAUNCH_PAD,0.4,27.7,100.9,4.1,0.1,1.8,-1.9,-1.3,-9.4,0.3,-0.9,356.8,23:59:53,0.000000,0.000000,0.000000,0,N/A,0.8,FALSE,FALSE,FALSE,0.0,0.0,0.0
199,00:00:06,6,F,LAUNCH_PAD,0.2,27.7,100.9,4.1,0.1,-6.8,-6.9,8.9,-9.5,1.2,0.2,354.9,23:59:54,0.000000,0.000000,0.000000,0,N/A,0.8,FALSE,FALSE,FALSE,0.0,0.0,0.0
200,00:00:07,7,F,LAUNCH_PAD,0.4,27.7,100.9,4.1,0.1,9.4,-3.7,7.9,-9.4,1.1,0.3,359.9,23:59:55,0.000000,0.000000,0.000000,0,N/A,0.8,FALSE,FALSE,FALSE,0.0,0.0,0.0
201,00:00:08,8,F,LAUNCH_PAD,0.3,27.8,100.9,4.1,0.1,5.8,7.4,12.3,-9.6,1.3,0.4,11.3,23:59:56,0.000000,0.000000,0.000000,0,N/A,0.8,FALSE,FALSE,FALSE,0.0,0.0,0.0
202,00:00:09,9,F,LAUNCH_PAD,0.7,27.7,100.9,4.1,0.1,-17.2,11.6,-18.5,-9.2,0.5,2.0,15.9,23:59:57,0.000000,0.000000,0.000000,0,N/A,0.8,FALSE,FALSE,FALSE,0.0,0.0,0.0
203,00:00:10,10,F,LAUNCH_PAD,0.6,27.7,100.9,4.1,0.1,-3.6,5.9,-12.8,-9.2,1.2,0.7,13.6,23:59:58,0.000000,0.000000,0.000000,0,N/A,0.8,FALSE,FALSE,FALSE,0.0,0.0,0.0
204,00:00:11,11,F,LAUNCH_PAD,0.9,27.7,100.9,4.1,0.1,-12.8,10.8,-15.3,-10.1,0.8,0.5,357.9,23:59:59,0.000000,0.000000,0.000000,0,N/A,0.9,FALSE,FALSE,FALSE,0.0,0.0,0.0
205,00:00:12,12,F,LAUNCH_PAD,0.4,27.8,100.9,4.1,0.1,-11.6,-3.8,9.9,-9.1,0.9,1.2,346.8,00:00:00,0.000000,0.000000,0.000000,0,N/A,0.9,FALSE,FALSE,FALSE,0.0,0.0,0.0
206,00:00:13,13,F,LAUNCH_PAD,0.3,27.8,100.9,4.1,0.1,11.2,-6.1,-2.4,-9.4,0.2,1.2,348.9,00:00:01,0.000000,0.000000,0.000000,0,N/A,0.9,FALSE,FALSE,FALSE,0.0,0.0,0.0
207,00:00:14,14,F,LAUNCH_PAD,0.3,27.8,100.9,4.1,0.1,11.0,4.4,-2.9,-9.2,0.1,1.7,354.1,00:00:02,0.000000,0.000000,0.000000,0,N/A,0.9,FALSE,FALSE,FALSE,0.0,0.0,0.0
